Cell_id,Cell_Latitude,Cell_Longitude,Venue_Id,Venue_Name,Venue_All_Categories,Venue_Latitude,Venue_Longitude,Venue_Location,Venue_Distance,Borough_Name,Venue_Category_Name,Venue_Category_Id
"55.5974014487817,37.524517980442816",55.5974014487817,37.524517980442816,51718c6ee4b08e116164687e,Фитнес-центр «Мореон»,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.597151633539845,37.52790469437889,"Аквапарк МОРЕОН (Голубинская ул., 16), 117574",214,Ясенево,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.60256616217147,37.522726887188554",55.60256616217147,37.52272688718856,50a9fcd4e4b0702a836692cd,Физкультурно-оздоровительный комплекс Ясенево,"[('Gym', '4bf58dd8d48988d176941735')]",55.60476795210455,37.51977300335089,"Вильнюсская ул., 6, к. 2, 117574",307,Ясенево,Gym,4bf58dd8d48988d176941735
"55.60086174357737,37.53152247537872",55.60086174357737,37.531522475378715,4f71bfb8e4b04c3d16a11d52,"ГУП ""Час Спорта""","[('Gym', '4bf58dd8d48988d176941735')]",55.601782125273274,37.53621158326651,"ул. Паустовского, 4А, 117463",312,Ясенево,Gym,4bf58dd8d48988d176941735
"55.59745111671711,37.549110825857404",55.59745111671711,37.549110825857404,4feedb1ae4b0967097ea274e,Спортивная площадка,"[('Gym', '4bf58dd8d48988d176941735')]",55.59770600539632,37.549704804396974,усадьба Ясенево,46,Ясенево,Gym,4bf58dd8d48988d176941735
"55.58549514653428,37.6106403605226",55.58549514653428,37.6106403605226,4f0e00dee4b03544980e617b,Центр Физической Культуры И Спорта,"[('Gym', '4bf58dd8d48988d176941735')]",55.58786452086832,37.61287723093038,"Дорожная ул., 44",298,Чертаново Южное,Gym,4bf58dd8d48988d176941735
"55.58549514653428,37.6106403605226",55.58549514653428,37.6106403605226,4ed3b009f5b9832addfa8257,ФОК ул. Дорожная,"[('Gym', '4bf58dd8d48988d176941735')]",55.58781033498804,37.61295602000617,Россия,296,Чертаново Южное,Gym,4bf58dd8d48988d176941735
"55.590660141081145,37.60886162906513",55.590660141081145,37.60886162906513,516f841ae4b04eccd356cd72,fitcurves,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.59245497158322,37.61343502999778,Россия,350,Чертаново Южное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.58038908626796,37.66157203428298",55.58038908626796,37.661572034282976,58332a397ff1e43c193edd56,Alex Fitness,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.57872872493286,37.66538004993381,"Михневская,4",302,Бирюлёво Восточное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.61630265567984,37.50154463184656",55.616302655679846,37.50154463184656,510e4790e4b0809a89f627d6,Спортленд,"[('Gym', '4bf58dd8d48988d176941735')]",55.61597778916147,37.505851942567574,Россия,273,Ясенево,Gym,4bf58dd8d48988d176941735
"55.61459948090935,37.51034464477349",55.61459948090935,37.51034464477349,4d8a44fd1508a143bf1d211e,Спортлэнд,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.61474649402648,37.51404545424925,"Новоясеневский проспект, д. 3А, стр.1",233,Ясенево,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.60948637404546,37.53673903083919",55.60948637404546,37.536739030839186,58a1ddeaa19e9063d2d95233,Encore Fitness,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.60907878677347,37.535668751366956,"Новоясеневский проезд, 9, 117588",81,Ясенево,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.60948637404546,37.53673903083919",55.60948637404546,37.536739030839186,50a110c8e4b0ab1754e3471c,"Тренажерный зал ""Обыкновенное Чудо""","[('Gym', '4bf58dd8d48988d176941735')]",55.61026264704329,37.536388389529364,Россия,89,Ясенево,Gym,4bf58dd8d48988d176941735
"55.607780811395074,37.545535274650376",55.607780811395074,37.545535274650376,51256613e4b0b833e918356f,Body Rock,"[('Gym', '4bf58dd8d48988d176941735')]",55.6088742804224,37.54688336983752,Litovskiy Bulevar 15/1,148,Ясенево,Gym,4bf58dd8d48988d176941735
"55.60095259622315,37.58071082040804",55.600952596223145,37.58071082040804,512d00e3e4b06556ba2ad473,ParisLife,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.59885749087935,37.58426833947328,"Чертановская, 30/7",323,Чертаново Южное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.59753491194768,37.598292932923954",55.597534911947676,37.598292932923954,54df4b72498e81ce00aee0a2,Paris Life,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.6006392468544,37.59864749627295,"ул. Кировоградская, д. 23а",346,Чертаново Южное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.60611760065182,37.578927633298406",55.606117600651814,37.578927633298406,4f4b8532e4b0bd57acefa01d,"ФОК ""Красный Маяк"" МГФСО","[('Gym', '4bf58dd8d48988d176941735')]",55.606378694710905,37.58108983608283,"Ул. Красного Маяка, д.28, к.1",139,Чертаново Центральное,Gym,4bf58dd8d48988d176941735
"55.602699963950286,37.596512284115605",55.60269996395029,37.59651228411561,5194fb96498ec41a4d1b450d,Fitsolution,"[('Gym', '4bf58dd8d48988d176941735')]",55.60080020426318,37.59879880657881,"Кировоградская ул., 23а",255,Чертаново Южное,Gym,4bf58dd8d48988d176941735
"55.600990251722855,37.605303193412134",55.60099025172286,37.605303193412134,4dcf810e52b1f8915bb24795,Учебно-спортивный центр,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.602173072472866,37.60346144644998,"Кировоградская ул., 21, корп. 1, 117519",175,Чертаново Южное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.600990251722855,37.605303193412134",55.60099025172286,37.605303193412134,5569beda498eb57d388a9e04,Inferno Fitness,"[('Gym', '4bf58dd8d48988d176941735')]",55.600865969514295,37.60919385248664,"Россошанский проезд,5",245,Чертаново Южное,Gym,4bf58dd8d48988d176941735
"55.58900559413235,37.66681310668298",55.589005594132345,37.66681310668298,4e2ea0e852b111a1e37acf86,"Спортзал ""Гвардеец""","[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.59027877372675,37.67023420777528,"ул. Ряжская, 13 стр. 1",257,Бирюлёво Восточное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.587291120238895,37.675596456050144",55.587291120238895,37.67559645605015,4cf3c87a6195721e90b74ec1,СДЮСШОР №47 ФОК «Южный»,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.58563386557528,37.674050331115716,"Лебедянская ул., 18, 115372",208,Бирюлёво Восточное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.63173804862858,37.47154173855907",55.63173804862858,37.47154173855907,5400319c498e1c9ace6278a5,Come On Gym,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.63034682877882,37.473862362527385,"ул. Академика Варги, 8, корп. 1",212,Тёплый Стан,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.611282645401076,37.57714412034551",55.611282645401076,37.57714412034551,541732f5498edbe9415e7b38,Фитнес Парк,"[('Gym', '4bf58dd8d48988d176941735')]",55.611307411045644,37.57642271778987,Улица Красного Маяка 22 к 5,45,Чертаново Центральное,Gym,4bf58dd8d48988d176941735
"55.607865056380774,37.59473131031799",55.607865056380774,37.594731310318,4ee34c1ee30005f8b6b67ab0,Империя Фитнеса,"[('Gym', '4bf58dd8d48988d176941735')]",55.607609824390366,37.592599155272545,"ул. Чертановская, 45а к1",137,Чертаново Центральное,Gym,4bf58dd8d48988d176941735
"55.604445083304526,37.61231472279087",55.604445083304526,37.61231472279086,557c967b498efae71583da06,Фитнес клуб Инферно,"[('Gym', '4bf58dd8d48988d176941735')]",55.60482882250793,37.61132637387708,"Россошанский проезд, 3 (Дорожный 3-й проезд)",75,Чертаново Южное,Gym,4bf58dd8d48988d176941735
"55.60961026335008,37.61053596287582",55.60961026335008,37.61053596287582,582ae225b148847dad257dd8,Raketa Fitness,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.61072269298985,37.60806877915977,"ТРЦ «Columbus» (ул. Красного Маяка, 2Б), 117519",198,Чертаново Центральное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.607899406544256,37.61932752125005",55.607899406544256,37.61932752125005,4ea6d52ee5fa0cc4c3d023b7,Территория фитнеса,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.60830586836813,37.61610656303756,"ул. Подольских Курсантов, 10",207,Чертаново Южное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.640366380894115,37.476751138123376",55.640366380894115,37.476751138123376,4f563d90e4b0d0433036094b,"Спорт Клуб ""Спутник""","[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.641967636612385,37.478111771675536,"Ленинский Проспект, д. 135, к. 2, 117513",197,Тёплый Стан,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.6318510127373,37.52077664250498",55.63185101273729,37.52077664250498,4db3510643a1369cb5a113e7,Sparta,"[('Gym', '4bf58dd8d48988d176941735')]",55.631486054578104,37.52354505614401,"ул. Островитянова, 34, корп. 1, стр. 1",178,Коньково,Gym,4bf58dd8d48988d176941735
"55.6318510127373,37.52077664250498",55.63185101273729,37.52077664250498,4ec91ee693ad41338ec30251,Brutal Gym,"[('Gym', '4bf58dd8d48988d176941735')]",55.63176075931585,37.5240710824324,"Островитянова, 32, стр. 1",207,Коньково,Gym,4bf58dd8d48988d176941735
"55.61990440733587,37.58237272389992",55.619904407335866,37.58237272389992,4e807725b634c59a4b5b23b5,Теннисный Корт На Территории Школы № 25,"[('Gym', '4bf58dd8d48988d176941735')]",55.61764851982481,37.58499288798411,"Университетский, 7",300,Чертаново Центральное,Gym,4bf58dd8d48988d176941735
"55.61990440733587,37.58237272389992",55.619904407335866,37.58237272389992,4f5ef249e4b0912b83b188aa,Спортзал,"[('Gym', '4bf58dd8d48988d176941735')]",55.61769040028743,37.58567287559175,"Школа № 556 (Днепропетровская ул., 33а)",322,Чертаново Центральное,Gym,4bf58dd8d48988d176941735
"55.614775483889225,37.60875687844548",55.61477548388922,37.608756878445476,4de65edf7d8b53987c5f0e8a,Force Factory,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.612641834309606,37.61209872414185,"Варшавское ш., 129, корп. 2",317,Чертаново Центральное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.61306465052326,37.61754970642217",55.61306465052326,37.617549706422174,512def10e4b0011fa085b9c3,Спортзал МТС,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.61530681899164,37.61712469120839,"1-й Дорожный пр-д, 3а",251,Чертаново Центральное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.635311189118596,37.5277880641252",55.6353111891186,37.527788064125204,54468f86498e01e636407689,Energym Fitness Studio,"[('Gym', '4bf58dd8d48988d176941735')]",55.63535700723018,37.52653628813746,Профсоюзная 103,78,Коньково,Gym,4bf58dd8d48988d176941735
"55.623360576032034,37.5893864370871",55.62336057603203,37.5893864370871,4f81aea2e4b04cf789fc0269,Soul Rhyme - Bboying,"[('Gym', '4bf58dd8d48988d176941735')]",55.62084716841008,37.58953245073776,Россия,279,Чертаново Центральное,Gym,4bf58dd8d48988d176941735
"55.59765376991052,37.72122692799895",55.59765376991053,37.721226927998956,4edcf116d3e346be37564e70,Фитнес Клуб Вымпел,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.59658991007165,37.72289678619024,"Каширское ш., 144, корп. 2",158,Орехово-Борисово Южное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.650696202878876,37.473153830812315",55.65069620287888,37.47315383081232,56f11557498edb0c042fb1fe,Wellness Slim Park,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.648577373429305,37.46932922391121,Академика Анохина 60,336,Тропарёво-Никулино,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.648994376487416,37.481963364755806",55.648994376487416,37.48196336475581,4f2080ade4b0a02157467e48,СССР,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.65065754052618,37.482700899328506,"Ленинский просп., 158",190,Тропарёво-Никулино,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.648994376487416,37.481963364755806",55.648994376487416,37.48196336475581,4d7f7df6dd4a6ea879887b25,Фитнес Клуб Спорт-лэнд,"[('Gym', '4bf58dd8d48988d176941735')]",55.65148098059237,37.48389287805673,Гостиница Салют,302,Тропарёво-Никулино,Gym,4bf58dd8d48988d176941735
"55.64388530776269,37.508386307691666",55.64388530776269,37.50838630769167,4e76ec6f1f6e072f145299f6,Fitness Time,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.64353058053568,37.51178030550722,город Москва,216,Коньково,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.64388530776269,37.508386307691666",55.64388530776269,37.50838630769167,4cec2053595cb1f740f3dc14,Союз Спорт,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.64254378175244,37.506134515777866,"ул., Академика Волгина, 33А, город Москва",205,Коньково,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.64388530776269,37.508386307691666",55.64388530776269,37.50838630769167,4e5bde80d4c0ba8c11bd71eb,Фитнес Тайм,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.643438837333015,37.51110868108385,"Арцимовича, 8",178,Коньково,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.64047627212097,37.52599688530939",55.64047627212097,37.52599688530939,5ae35f34916bc1002c82b1b5,Gym-Gym,"[('Gym', '4bf58dd8d48988d176941735')]",55.64174242685663,37.52462300086192,117279,165,Коньково,Gym,4bf58dd8d48988d176941735
"55.64047627212097,37.52599688530939",55.64047627212097,37.52599688530939,4ec3d7b6f5b9f024dff367b0,Спортклуб Гигант,"[('Gym', '4bf58dd8d48988d176941735')]",55.642523514374936,37.528076157244,"Миклухо-маклая Д.55, город Москва",262,Коньково,Gym,4bf58dd8d48988d176941735
"55.64047627212097,37.52599688530939",55.64047627212097,37.52599688530939,50eb81c7e4b03aa7e28d02fd,Силовой тренинг в Хрустальном,"[('Gym', '4bf58dd8d48988d176941735')]",55.63783146987203,37.52440452575684,ул. Профсоюзная 97 корп.1,310,Коньково,Gym,4bf58dd8d48988d176941735
"55.63877085779269,37.53480075823923",55.63877085779269,37.53480075823923,55d776ce498e0297e233364b,Rocky Boxing Club,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.63920996368768,37.531985758709155,Миклухо-маклая 34,183,Коньково,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.60453729663879,37.71067968611796",55.60453729663878,37.710679686117956,4ef5cb0e6da1f7b65fa5dab2,Европа Фитнес,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.60523539509568,37.712616077059046,"Домодедовская ул., 28",144,Орехово-Борисово Южное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.60110084131362,37.728246748429",55.60110084131362,37.728246748429,4de5043b7d8b2547eb4008e6,Фитнес Профи,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.598571611000565,37.72695322422652,На терр. 16 автобусного парка. Каширское шоссе,293,Орехово-Борисово Южное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.655861173315465,37.47135467998624",55.65586117331546,37.47135467998624,502d108ee4b0b025935f5df2,Point Fitness,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.65538218290388,37.474252199055314,"Пр. Вернадского, 92 (ЖК Корона)",189,Тропарёво-Никулино,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.65415937270706,37.4801654883651",55.65415937270706,37.4801654883651,4f9e7c5de4b03d83ee33039e,Alex Fitness,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.654824561987546,37.48511359630761,"ул. 26 Бакинских Комиссаров, 7, корп. 6",319,Тропарёво-Никулино,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.645641395070534,37.52420537755476",55.645641395070534,37.52420537755476,5319c79a498e100c15d21ead,Body Ideal,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.646065819599244,37.520893329584105,Миклухо-Маклая 37,213,Коньково,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.645641395070534,37.52420537755476",55.645641395070534,37.52420537755476,4e9941227ee571e1ee831ff3,Балет,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.647522077792395,37.52860358361527,"Профсюзная, 96",346,Коньково,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.61999787036246,37.65618331647582",55.61999787036246,37.65618331647582,50a2e07ae4b0cc03702d878c,Подвал,"[('Gym', '4bf58dd8d48988d176941735')]",55.62179203729214,37.657472271190535,Севанская,215,Царицыно,Gym,4bf58dd8d48988d176941735
"55.611420226090964,37.70012864043968",55.611420226090964,37.70012864043968,4e9883f42c5b827059eec59a,Фитнес-клуб Фитпрана,"[('Gym', '4bf58dd8d48988d176941735')]",55.61063641823318,37.69947408730543,"Шипиловский проезд 43 корп.5, город Москва",96,Орехово-Борисово Северное,Gym,4bf58dd8d48988d176941735
"55.60454740288581,37.73526783631366",55.60454740288581,37.73526783631366,5248f9a811d200b0046b73e9,СпортЛэнд,"[('Gym', '4bf58dd8d48988d176941735')]",55.60407479241054,37.73576653690079,"Ясеневая ул., 26 (Елецкая ул.), 115583",61,Орехово-Борисово Южное,Gym,4bf58dd8d48988d176941735
"55.60454740288581,37.73526783631366",55.60454740288581,37.73526783631366,521af30e11d27fbcf2b1ae85,Sportland,"[('Gym', '4bf58dd8d48988d176941735')]",55.60420454017692,37.73554653325686,"Ясеневая ул., 26",41,Орехово-Борисово Южное,Gym,4bf58dd8d48988d176941735
"55.66102618335352,37.46955519745537",55.66102618335352,37.46955519745537,4f6602a2e4b03c270b363134,"ФОК ""Семья""","[('Gym', '4bf58dd8d48988d176941735')]",55.66326131211081,37.4704953994396,"ул. Покрышкина, 3, корп. 3, 119602",255,Тропарёво-Никулино,Gym,4bf58dd8d48988d176941735
"55.6559190632439,37.495988616515326",55.65591906324389,37.495988616515326,4bd8749835aad13a99eb90f3,Фитнес-мания,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.65778675157161,37.49839782714843,"Ленинский просп., 146, 119526",257,Тропарёво-Никулино,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.60971312476687,37.733506496605294",55.60971312476686,37.733506496605294,4e7c67478998832e2f5fd1d7,ФОК «Русь»,"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.60767223108356,37.73638276800235,"Елецкая улица, 17/3",290,Орехово-Борисово Южное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.60627318995396,37.75107293787352",55.60627318995396,37.75107293787352,4f3424a6e4b04ffdc5bfec03,SportLand (СпортЛэнд),"[('Gym / Fitness Center', '4bf58dd8d48988d175941735')]",55.60834382387978,37.75514718663437,"Гурьевский пр., 25, корп. 1, 115597",344,Орехово-Борисово Южное,Gym / Fitness Center,4bf58dd8d48988d175941735
"55.67129288538263,37.441309646979875",55.671292885382634,37.44130964697988,4ffce45de4b0184d35962ef0,Reebok Crossfit Stolitsa,"[('Gym', '4bf58dd8d48988d176941735')]",55.67102223979558,37.43905221700066,Москва,144,Очаково-Матвеевское,Gym,4bf58dd8d48988d176941735
